,created_at,text
1179,2020/12/15 19:41:20,寒すぎて　サムギョプサルに　なったわね (悶悶　心の一句)
1180,2020/12/15 19:41:04,外寒すぎてサムスになった
1181,2020/12/15 19:40:57,寒すぎてサムス・アランになった
1182,2020/12/15 19:40:55,外寒すぎてサムスになった
1183,2020/12/15 19:40:12,寒すぎて布団から出られなくなった お腹すいたからご飯作りたいし、 トイレにも行きたいのに
1184,2020/12/15 19:40:10,夜バイク寒すぎてサムスン電子になった
1185,2020/12/15 19:39:50,ローソンにめっちゃ美味しそうなごでばのアイスケーキ売ってて食べたくなったけどあまりに寒すぎてホットのミルクティー買って帰った
1186,2020/12/15 19:38:39,寒すぎて、布団から出づらい季節になったな(´ ` )
1187,2020/12/15 19:37:08,冷奴は寒すぎて…って思ってggったらレンジで600w1分20秒豆腐チンしてポン酢かけて食べるレシピ見つけた。幸せになった。
1188,2020/12/15 19:36:49,寒すぎてサム・ニールになったわね🦕
1189,2020/12/15 19:35:49,寒すぎてキーレスがお亡くなりになった
1190,2020/12/15 19:35:37,寒すぎてサムになったわ
1191,2020/12/15 19:35:19,寒すぎておしまいと終焉のジ・エンドになった ～完～
1192,2020/12/15 19:35:07,寒すぎて死にそうになったところを通り越して謎のハイテンションになったよ今日ww
1193,2020/12/15 19:34:40,寒すぎてサムになったわね…🌬
1194,2020/12/15 19:34:25,寒すぎてサムワン海王になった
1195,2020/12/15 19:34:04,今日、寒すぎて、先輩と熱々のラーメン食べたいなって話になったから食べに行ってきた🤤 外現場で冷えきった体に熱々の醤油ラーメンが嬉しかったー！！ https://t.co/y2BzIE5o0H
1196,2020/12/15 19:34:01,寒すぎてサムスになったわ
1197,2020/12/15 19:33:21,寒かった記憶は仙台であったチャリティーマッチ。寒すぎて寝そうになったし、HTに買った豚汁すぐに食べられた（即適温）
1198,2020/12/15 19:33:11,寒いってことは｢寒すぎてサム・スミスになったわ｣から1年くらい経ったってことなんだよな🐍
1199,2020/12/15 19:32:53,寒すぎてサムスになったわね⛑️ 🔫
1200,2020/12/15 19:32:35,今日は外寒すぎたけど、 てちの情報見て体中がぽっかぽかになったよ てちは正義！！👶🏻☀️ https://t.co/CQYOGB04Eo
1201,2020/12/15 19:32:34,寒すぎてサム・ライミになった
1202,2020/12/15 19:31:59,寒すぎて佐村河内守になった。
1203,2020/12/15 19:31:48,寒すぎてとうとう換気扇の下でタバコ吸うのが無理になった 部屋で吸ってる
1204,2020/12/15 19:31:21,寒すぎて刺又になった お覚悟を。
1205,2020/12/15 19:31:11,寒すぎてサムになった #shindanmaker https://t.co/uyaScLoymC
1206,2020/12/15 19:30:59,寒すぎてサムスになったわね
1207,2020/12/15 19:30:57,寒すぎてサムゲタンになったわね()
1208,2020/12/15 19:30:48,寒すぎてサムスになったけどビーム撃てないしイチモツも生えたままです
1209,2020/12/15 19:30:29,寒すぎてサムになったわ
1210,2020/12/15 19:30:20,寒すぎてサミュエル・L・ジャクソンになったわね…
1211,2020/12/15 19:29:24,寒すぎてサムになった https://t.co/MW7eyKTvRe
1212,2020/12/15 19:29:11,寒すぎてサムになったわ
1213,2020/12/15 19:29:09,バイトの制服半袖寒すぎて泣きそう 昨日までずっと動いてるから耐えれたけどコロナで人減るし急に寒なった感
1214,2020/12/15 19:28:46,寒すぎてサミュエル・L・ジャクソンになった
1215,2020/12/15 19:28:39,寒い…寒すぎて、カンパネルラになったわね（寒波とカンパネルラをかけたウルトラインテリジェンスジョーク）
1216,2020/12/15 19:28:27,キモオタ異常人間の公園徘徊すっか〜って思ったけど外寒すぎて状態異常になったからやめる
1217,2020/12/15 19:28:26,寒すぎて…  寒すぎて…  寒すぎて……  𝒮 𝒶 𝓂 𝓊 𝓈 になったわね……
1218,2020/12/15 19:28:04,今日寒すぎて冷凍食品になった🧊🐟🧊
1219,2020/12/15 19:28:02,寒すぎてサム・スミスになった
1220,2020/12/15 19:27:56,寒すぎてサメになった
1221,2020/12/15 19:27:54,寒すぎてサムゲタンになった
1222,2020/12/15 19:27:49,寒すぎてサム(アメリカ人)になった
1223,2020/12/15 19:27:49,寒すぎてサムスになった
1224,2020/12/15 19:27:42,寒すぎてサムライになった
1225,2020/12/15 19:27:41,寒すぎてサムスン電子になった
1226,2020/12/15 19:24:41,寒すぎてサム・ワーシントンになったわ
1227,2020/12/15 19:24:04,寒すぎてオーサムポッサムになった https://t.co/VA5M9CFc9b
1228,2020/12/15 19:23:55,寒すぎてサム・ポーター・ブリッジズになったわね https://t.co/egwY7K6P5c
1229,2020/12/15 19:23:28,寒すぎてSomething ELseになったわね。
1230,2020/12/15 19:23:23,寒すぎてサムスアランになったわね
1231,2020/12/15 19:22:58,寒すぎてサムエル・ホドリゲスになったわ
1232,2020/12/15 19:22:50,寒すぎてサンマになった
1233,2020/12/15 19:21:08,カルピス焼酎キメてｵﾎ---ｯｯ！！ってなってたのに廊下出た瞬間寒すぎて素面になった
1234,2020/12/15 19:20:22,寒すぎてサムライ８になった
1235,2020/12/15 19:20:12,寒すぎて口からラストニア…わたしの国　一年の半分は雪と氷にとざされた冬将軍の治めるこの国　わたしは王女アルディス。けれどわたしはしっている　春の女神のほほえみが冬将軍の剣より強いということを…！ってセリフが出そうになった（ならない）
1236,2020/12/15 19:20:05,寒すぎて　山村になったわねぇ（）
1237,2020/12/15 19:19:45,寒すぎてもうバイク乗れない季節になったな、ってなってる
1238,2020/12/15 19:19:40,鶏肉の下処理好きだけど、今日寒すぎてまじでしんどかった。手キンキンになった。
1239,2020/12/15 19:19:17,あと少し頑張りたいのに眠くて仕方ない時とかあると思うんですけど、個人的冬の眠気強制覚まし方法があって今の季節に半袖で外に出てエナジージムを飲むっていう方法なんですけど今日やったら寒すぎて倒れそうになったのでオススメはしない
1240,2020/12/15 19:19:13,寒すぎて娘になったわね
1241,2020/12/15 19:19:11,つつつつつつつつ疲れた 早割10%オフが今日までだから駆け込み多くて終わってすぐプールで寒すぎて自転車嫌いになった
1242,2020/12/15 19:19:08,寒すぎてサムスになった
1243,2020/12/15 19:19:04,寒すぎて地球が嫌いになった
1244,2020/12/15 19:18:53,寒すぎて、サムスアランになったわね
1245,2020/12/15 19:18:32,部屋が寒すぎてサムになった
1246,2020/12/15 19:18:31,寒すぎてサムギョプサルになった
1247,2020/12/15 19:18:16,今日寒すぎてサムになった https://t.co/KfnEe5ns8o
1248,2020/12/15 19:18:15,寒すぎて日産ディーゼル・ビッグ寒になったわね
1249,2020/12/15 19:18:14,退勤して外出たら寒すぎてサムになった
1250,2020/12/15 19:18:12,寒すぎてサムゲタンのキムチな彼女になったわね
1251,2020/12/15 19:17:44,寒すぎてサムゲタンになったわ
1252,2020/12/15 19:17:36,いやしかし寒っっ！！ 一気に寒くなったなぁ。  「あれ？窓どっか開いてたっけ？」  って思っちゃうくらい部屋が寒っっっ！！！ こんな寒いとビールなんて冷たすぎて飲む気にならな…ゴクゴク  プハッァーッ！（くりまん顔）
1253,2020/12/15 19:17:10,寒すぎてサムスになったわ
1254,2020/12/15 19:17:05,寒いお！寒すぎてムーミンが寒ーミンになったお！(థ▽థ｡)
1255,2020/12/15 19:16:57,寒すぎてモツ鍋になった https://t.co/LBN64X5Jeq
1256,2020/12/15 19:16:55,寒すぎてLittle Match Girlになった
1257,2020/12/15 19:16:37,寒すぎてSUM41になった
1258,2020/12/15 19:16:21,寒すぎてお布団院もな子になった
1259,2020/12/15 19:16:11,寒すぎて債務者になった
1260,2020/12/15 19:15:46,寒すぎてサムスになったかと思ったらトライバーニングだった
1261,2020/12/15 19:15:35,寒すぎてサムスになったわね
1262,2020/12/15 19:15:30,寒すぎて鼻赤くなったわ🦌 こんな時に上着着てないの私らだけだったんじゃなかろうか… https://t.co/TYt8grB3lD
1263,2020/12/15 19:15:13,寒すぎて鼻だけ全部凍傷になった。(天狗ギャグ)
1264,2020/12/15 19:14:09,寒すぎてサムになった
1265,2020/12/15 19:13:44,外が寒すぎて半泣きになった 耐えきれずタバコ途中で消した  お店は今日明日は確実に開けるけど17日以降は… です ちなみに今日は昨日の忘れ物取りに行くのでオープン遅れます
1266,2020/12/15 19:13:07,わいも今日寒すぎて膀胱破裂しそうになったから
1267,2020/12/15 19:12:42,外寒すぎてサラブレッドになった
1268,2020/12/15 19:12:12,寒すぎてサヴィーチーになった 寒すぎてSUM関数になった 寒すぎてサムズアップした
1269,2020/12/15 19:12:04,寒すぎてサムになった
1270,2020/12/15 19:11:53,お部屋が寒すぎてごはん食べてるのにお味噌汁が冷たくなった…。おコタ布団を早急に買いにいかないといけない。
1271,2020/12/15 19:11:42,寒すぎて布団がないと死ぬ体になった
1272,2020/12/15 19:11:33,寒すぎてサミーソーサになった
1273,2020/12/15 19:10:46,寒すぎてサムソナイトになった
1274,2020/12/15 19:10:28,寒すぎてサムライ8になったとも言えるし、そうでないとも言える
1275,2020/12/15 19:10:22,寒すぎてチャージショット打てるようになった
1276,2020/12/15 19:09:37,寒すぎてサムゲタンになったわね
1277,2020/12/15 19:08:49,寒すぎて、サムになった
1278,2020/12/15 19:08:43,寒すぎてサムスになるかと思ったらアマルスになった
1279,2020/12/15 19:08:42,寒すぎてサムスン電子になった
1280,2020/12/15 19:08:15,寒すぎて乳首がおやつカルパスになった
1281,2020/12/15 19:08:11,寒すぎてサムゲタンになった
1282,2020/12/15 19:07:43,寒すぎて、サムイ老師になった。
1283,2020/12/15 19:07:32,寒すぎてサム8になった
1284,2020/12/15 19:07:11,寒すぎてサムスンになった
1285,2020/12/15 19:07:09,寒すぎて指がシャア専用になったとさ。 https://t.co/FADvGdpIDa
1286,2020/12/15 19:07:07,外寒すぎてサムスになった。
1287,2020/12/15 19:06:58,学校と部活終わったー！ 2時間前くらいに笑笑  寒すぎて凍っちゃいそうだったけど、足湯入ったら、足めっちゃ温まって大丈夫になった！ 足湯にハマりそう笑笑
1288,2020/12/15 19:06:49,寒すぎてサムワン海王になった
1289,2020/12/15 19:06:38,寒すぎてサムスになった
1290,2020/12/15 19:06:05,q寒すぎて体温めようとお風呂にきたものの、寒すぎて出れなくなった
1291,2020/12/15 19:06:04,寒すぎてSAMになったわね🕺
1292,2020/12/15 19:05:36,お風呂上がりに脱衣所に座ってスマホいじってたら寒すぎて、足の指の色が紫になった()
1293,2020/12/15 19:05:23,寒すぎてCrazySamになった
1294,2020/12/15 19:05:18,外が寒すぎてサムス･アランになったわ
1295,2020/12/15 19:04:10,今日は寒すぎてサムになったのでお風呂にいつもの倍ゆっくり浸かるぞ〜
1296,2020/12/15 19:04:04,寒すぎて手がフリーレ・ギフトになった
1297,2020/12/15 19:03:48,寒すぎてディグダの唇も真っ青になった❄️ #ポケモンGO https://t.co/im6qrZzFYp
1298,2020/12/15 19:03:22,寒すぎて食べたくなったー 毎年楽しみにしてるなー #あった火曜日はグラコロの日 https://t.co/3AHewwBpi9 https://t.co/msRabktgEj
1299,2020/12/15 19:02:20,今日寒すぎてサムスになったやつたくさんいるだろ
1300,2020/12/15 19:02:16,寒すぎてサムスンゲーミングになった
1301,2020/12/15 19:01:34,会社の外に出たら寒すぎてこれになった https://t.co/n7nghY5bXH
